,id_punk,type_transaction,from,to,amount_dol,amount_ethereums,letter,date
14513,4898.0,Offered,,,"1,429",5.99,,"Jun 01, 2020"
14514,4898.0,Sold ,0x6e5b3f763b2dd5582493c7123cfdc323259a7a00,0x6186290b28d511bff971631c916244a9fc539cfe,597,2.90,,"May 27, 2020"
14515,4898.0,Offered,,,"1,009",2.90,,"Aug 27, 2017"
14516,4898.0,Claimed,,0x6e5b3f763b2dd5582493c7123cfdc323259a7a00,,,,"Jun 23, 2017"
14517,4899.0,Offered,,,20.44,10,K,"Apr 04, 2021"
14518,4899.0,Sold ,0x01ec738293d4fa32d99374a4519b450f4db2ba54,0x962bd5b036e325f37219cd84c2c58b9f79d7d4d6,"36,673",17.50,,"Apr 03, 2021"
14519,4899.0,Offered,,,"36,571",17.50,,"Apr 02, 2021"
14520,4899.0,Bid Withdrawn,0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,,"34,903",17,,"Apr 02, 2021"
14521,4899.0,Bid ,0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,,"34,903",17,,"Apr 02, 2021"
14522,4899.0,Offered,,,"36,956",18,,"Apr 02, 2021"
14523,4899.0,Bid Withdrawn,0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,,"35,770",18,,"Apr 02, 2021"
14524,4899.0,Bid ,0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,,"35,495",18,,"Apr 02, 2021"
14525,4899.0,Offered,,,"39,039",20,,"Apr 01, 2021"
14526,4899.0,Bid Withdrawn,0x052564eb0fd8b340803df55def89c25c432f43f4,,"32,325",16.75,,"Apr 01, 2021"
14527,4899.0,Bid ,0x052564eb0fd8b340803df55def89c25c432f43f4,,"32,347",16.75,,"Mar 31, 2021"
14528,4899.0,Offered,,,"34,897",18,,"Mar 31, 2021"
14529,4899.0,Offered,,,"35,062",19,,"Mar 30, 2021"
14530,4899.0,Offered,,,"36,582",23,,"Mar 25, 2021"
14531,4899.0,Claimed,,0x01ec738293d4fa32d99374a4519b450f4db2ba54,,,,"Jun 23, 2017"
14532,4900.0,Offered,,,"226,695",85,,"Feb 23, 2022"
14533,4900.0,Sold ,0x58164b2d74c45f06cde451fc307092d55ebe5730,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,45,0.06,,"May 07, 2018"
14534,4900.0,Bid ,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,41,0.06,,"May 02, 2018"
14535,4900.0,Claimed,,0x58164b2d74c45f06cde451fc307092d55ebe5730,,,,"Jun 23, 2017"
14536,4901.0,Offered,,,"618,685",250,,"Jan 26, 2022"
14537,4901.0,Offer Withdrawn,,,,,,"Nov 25, 2021"
14538,4901.0,Offered,,,"897,897",210,,"Nov 24, 2021"
14539,4901.0,Offer Withdrawn,,,,,,"Nov 15, 2021"
14540,4901.0,Offered,,,"945,286",200,,"Nov 15, 2021"
14541,4901.0,Offer Withdrawn,,,,,,"Nov 13, 2021"
14542,4901.0,Offered,,,"924,486",200,,"Nov 13, 2021"
14543,4901.0,Offer Withdrawn,,,,,,"Nov 11, 2021"
14544,4901.0,Offered,,,1.44,300,M,"Nov 09, 2021"
14545,4901.0,Offer Withdrawn,,,,,,"Nov 05, 2021"
14546,4901.0,Offered,,,1.13,250,M,"Nov 04, 2021"
14547,4901.0,Offer Withdrawn,,,,,,"Oct 31, 2021"
14548,4901.0,Offered,,,"959,693",222,,"Oct 29, 2021"
14549,4901.0,Bid Withdrawn,0x7d19baa0640c3aa1d616b80bb14613cce0f86edf,,"618,231",150,,"Oct 24, 2021"
14550,4901.0,Sold ,0x6639c089adfba8bb9968da643c6be208a70d6daa,0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,"699,242",169.95,,"Oct 23, 2021"
14551,4901.0,Offered,,,"699,242",169.95,,"Oct 23, 2021"
14552,4901.0,Bid ,0x7d19baa0640c3aa1d616b80bb14613cce0f86edf,,"599,940",150,,"Oct 23, 2021"
14553,4901.0,Offered,,,"667,824",174.95,,"Oct 19, 2021"
14554,4901.0,Offered,,,"661,274",184.95,,"Oct 10, 2021"
14555,4901.0,Offered,,,"674,533",199.95,,"Oct 04, 2021"
14556,4901.0,Offered,,,"690,876",209.95,,"Oct 01, 2021"
14557,4901.0,Offered,,,"653,549",199.95,,"Oct 01, 2021"
14558,4901.0,Offered,,,"760,185",194,,"Sep 05, 2021"
14559,4901.0,Offered,,,"739,856",199,,"Sep 01, 2021"
14560,4901.0,Transfer,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,0x6639c089adfba8bb9968da643c6be208a70d6daa,,,,"Sep 01, 2021"
14561,4901.0,Offered,,,"716,530",215,,"Aug 30, 2021"
14562,4901.0,Offered,,,"726,476",225,,"Aug 28, 2021"
14563,4901.0,Sold ,0xbd33b53b6394d72145250900d3c64518679591d8,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,"581,180",180,,"Aug 28, 2021"
14564,4901.0,Offered,,,"580,844",180,,"Aug 28, 2021"
14565,4901.0,Transfer,0x407f0caf24df420ee7880f82be76efee2720ceef,0xbd33b53b6394d72145250900d3c64518679591d8,,,,"Aug 25, 2021"
14566,4901.0,Bid Withdrawn,0x6ec30fd91a504aad948839b985c7263888b2ad68,,"68,033",34.56,,"Jul 22, 2021"
14567,4901.0,Bid ,0x6ec30fd91a504aad948839b985c7263888b2ad68,,"67,243",34.56,,"Jul 21, 2021"
14568,4901.0,Bid Withdrawn,0xeac5f9b3cd48123a69fe69ce93a7f58100a56552,,"40,502",19,,"Jul 10, 2021"
14569,4901.0,Bid ,0xeac5f9b3cd48123a69fe69ce93a7f58100a56552,,"42,016",19,,"Jul 05, 2021"
14570,4901.0,Bid Withdrawn,0x18b03eb61a33bfa7bd57a917ffa449531a02571b,,134,0.06,,"Apr 18, 2021"
14571,4901.0,Bid ,0x18b03eb61a33bfa7bd57a917ffa449531a02571b,,147,0.06,,"Apr 17, 2021"
14572,4901.0,Transfer,0x4bc2cc705bb6aecf9ece4e21d4aa1470bab3d455,0x407f0caf24df420ee7880f82be76efee2720ceef,,,,"Mar 02, 2021"
14573,4901.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,13,0.05,,"Jun 26, 2017"
14574,4901.0,Claimed,,0x4bc2cc705bb6aecf9ece4e21d4aa1470bab3d455,,,,"Jun 23, 2017"
14575,4902.0,Transfer,0x2798278c7632a84196bc284ea1dba59dce433259,0xa0dac4ac9bdb64ebf72184401c1f1e88a9293ced,,,,"Sep 24, 2021"
14576,4902.0,Sold ,0x38977bdaa4dd11eb44cfb36bd68575b75d467052,0x2798278c7632a84196bc284ea1dba59dce433259,"27,085",14.25,,"Jun 24, 2021"
14577,4902.0,Offered,,,"27,085",14.25,,"Jun 24, 2021"
14578,4902.0,Sold ,0x05e70979fd3355133f91fc7c6597a8274169b3be,0x38977bdaa4dd11eb44cfb36bd68575b75d467052,"27,699",14.24,,"Jun 22, 2021"
14579,4902.0,Bid ,0x38977bdaa4dd11eb44cfb36bd68575b75d467052,,"26,121",13.50,,"Jun 22, 2021"
14580,4902.0,Bid ,0x4affe16d35143db85027c05d97f56ebdc668347e,,"25,577",13,,"Jun 22, 2021"
14581,4902.0,Offered,,,"26,935",14.24,,"Jun 21, 2021"
14582,4902.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x05e70979fd3355133f91fc7c6597a8274169b3be,,,,"Jun 21, 2021"
14583,4902.0,(Wrap),0xbea00d7acc2d218efcd18c688ee3d7aeffc7566d,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"May 23, 2021"
14584,4902.0,Transfer,0x77a1a28f8246da0e919a02a79479bc1591253530,0xbea00d7acc2d218efcd18c688ee3d7aeffc7566d,,,,"May 23, 2021"
14585,4902.0,Offered,,,"29,573",15.50,,"May 23, 2021"
14586,4902.0,Offered,,,"36,358",15.97,,"May 23, 2021"
14587,4902.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x77a1a28f8246da0e919a02a79479bc1591253530,,,,"May 23, 2021"
14588,4902.0,(Wrap),0xb8b97434fb5c4a2763f5692af1e84a86d478bb78,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"May 03, 2021"
14589,4902.0,Transfer,0xb719c471a5a9228ad9459d2caec9eabc71c2b42b,0xb8b97434fb5c4a2763f5692af1e84a86d478bb78,,,,"May 03, 2021"
14590,4902.0,Offered,,,"73,350",22.50,,"May 03, 2021"
14591,4902.0,Transfer,0xb155c548a1e7bc338d3504b29048bef07b33accc,0xb719c471a5a9228ad9459d2caec9eabc71c2b42b,,,,"May 03, 2021"
14592,4902.0,Offered,,,"72,896",23,,"May 03, 2021"
14593,4902.0,Offered,,,"76,066",24,,"May 03, 2021"
14594,4902.0,Sold ,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0xb155c548a1e7bc338d3504b29048bef07b33accc,"74,365",23.30,,"May 03, 2021"
14595,4902.0,Offered,,,"64,831",23.30,,"Apr 30, 2021"
14596,4902.0,Offered,,,"69,561",25,,"Apr 30, 2021"
14597,4902.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,,,,"Apr 30, 2021"
14598,4902.0,(Wrap),0x47bab64e576e2172327f57a0f40e47b98108448a,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Apr 08, 2021"
14599,4902.0,Transfer,0x899241b0c41051313ce36271a7e13d54c94877a1,0x47bab64e576e2172327f57a0f40e47b98108448a,,,,"Apr 08, 2021"
14600,4902.0,Offered,,,"44,373",21.50,,"Apr 08, 2021"
14601,4902.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x899241b0c41051313ce36271a7e13d54c94877a1,,,,"Apr 08, 2021"
14602,4902.0,Bid Withdrawn,0xf9728b826eaf5a654a3a61df25be6920d2e7b1bf,,349,1,,"Oct 03, 2020"
14603,4902.0,(Wrap),0xd2d6559c21854fc1ebdffbf966d5bcd6ea96257b,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 28, 2020"
14604,4902.0,Transfer,0x1774918d659938bba8bdadd422ef3c8ee56302ea,0xd2d6559c21854fc1ebdffbf966d5bcd6ea96257b,,,,"Sep 28, 2020"
14605,4902.0,Sold ,0x037e2847c769d20564502183f524f88baa06b389,0x1774918d659938bba8bdadd422ef3c8ee56302ea,"1,203",3.35,,"Sep 28, 2020"
14606,4902.0,Offered,,,"1,189",3.35,,"Sep 27, 2020"
14607,4902.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x037e2847c769d20564502183f524f88baa06b389,,,,"Sep 27, 2020"
14608,4902.0,Sold ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x037e2847c769d20564502183f524f88baa06b389,"1,055",2.99,,"Sep 27, 2020"
14609,4902.0,(Wrap),0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 27, 2020"
14610,4902.0,Transfer,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x77675847041c3a896f791aa5f357a8c33a38cbac,,,,"Sep 27, 2020"
14611,4902.0,Bid ,0xf9728b826eaf5a654a3a61df25be6920d2e7b1bf,,354,1,,"Sep 26, 2020"
14612,4902.0,Offered,,,"1,234",3.49,,"Sep 26, 2020"
14613,4902.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,,,"Sep 26, 2020"
14614,4902.0,Sold ,0x5aaeb9ed7e4a4ab6753141598530a0e8f1a7f48c,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,792,2.29,,"Sep 24, 2020"
14615,4902.0,Sold ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x5aaeb9ed7e4a4ab6753141598530a0e8f1a7f48c,757,2.19,,"Sep 24, 2020"
14616,4902.0,Sold ,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,613,1.80,,"Sep 22, 2020"
14617,4902.0,(Wrap),0x19384795bf01c1643f633db579458211449956ff,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 15, 2020"
14618,4902.0,Transfer,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x19384795bf01c1643f633db579458211449956ff,,,,"Sep 15, 2020"
14619,4902.0,Claimed,,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,,,,"Jun 23, 2017"
14620,4903.0,Sold ,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xf7a8f04c7fe7c8a6ed692bdf5ee1658559cbe7dc,"173,323",55,,"Aug 16, 2021"
14621,4903.0,Bid ,0xf7a8f04c7fe7c8a6ed692bdf5ee1658559cbe7dc,,"177,669",55,,"Aug 14, 2021"
14622,4903.0,Bid Withdrawn,0xa34d2deb99da3bc49d9c55a1625ba44a553d487e,,"155,294",50,,"Aug 09, 2021"
14623,4903.0,Bid ,0xa34d2deb99da3bc49d9c55a1625ba44a553d487e,,"155,294",50,,"Aug 09, 2021"
14624,4903.0,Offered,,,"214,306",69,,"Aug 09, 2021"
14625,4903.0,Offered,,,"257,921",99,,"Aug 01, 2021"
14626,4903.0,Offered,,,"169,540",69,,"Jul 31, 2021"
14627,4903.0,Offer Withdrawn,,,,,,"Jul 23, 2021"
14628,4903.0,Offered,,,"92,248",35,,"Jun 02, 2021"
14629,4903.0,Offer Withdrawn,,,,,,"May 17, 2021"
14630,4903.0,Offer Withdrawn,,,,,,"May 17, 2021"
14631,4903.0,Offered,,,"116,134",42,,"Apr 30, 2021"
14632,4903.0,Offer Withdrawn,,,,,,"Apr 10, 2021"
14633,4903.0,Offered,,,"141,300",69,,"Apr 08, 2021"
14634,4903.0,Offered,,,"78,161",39,,"Apr 02, 2021"
14635,4903.0,Offered,,,"90,423",49,,"Mar 30, 2021"
14636,4903.0,Offered,,,"180,673",99,,"Mar 18, 2021"
14637,4903.0,Bid Withdrawn,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,159,0.80,,"Apr 26, 2020"
14638,4903.0,Bid ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,154,0.80,,"Apr 26, 2020"
14639,4903.0,Claimed,,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,,,,"Jun 23, 2017"
14640,4904.0,Offer Withdrawn,,,,,,"Jan 31, 2022"
14641,4904.0,Offered,,,"982,833",300,,"Oct 02, 2021"
14642,4904.0,Bid Withdrawn,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"326,774",115,,"Sep 26, 2021"
14643,4904.0,Bid ,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"336,181",115,,"Sep 25, 2021"
14644,4904.0,Bid Withdrawn,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"306,173",100,,"Sep 23, 2021"
14645,4904.0,Bid ,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"307,464",100,,"Sep 21, 2021"
14646,4904.0,Bid Withdrawn,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"374,302",110,,"Sep 19, 2021"
14647,4904.0,Bid ,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"374,674",110,,"Sep 17, 2021"
14648,4904.0,Bid Withdrawn,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"374,819",110,,"Sep 17, 2021"
14649,4904.0,Bid ,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"380,608",110,,"Sep 17, 2021"
14650,4904.0,Bid ,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"380,134",105,,"Sep 16, 2021"
14651,4904.0,Bid Withdrawn,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"362,032",100,,"Sep 16, 2021"
14652,4904.0,Bid ,0xea2606df39ba3d8cd117c534fc4bc459e316194a,,"358,341",100,,"Sep 16, 2021"
14653,4904.0,Bid ,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"341,554",95,,"Sep 16, 2021"
14654,4904.0,Bid Withdrawn,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"296,769",90,,"Sep 14, 2021"
14655,4904.0,Bid ,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"294,847",90,,"Sep 13, 2021"
14656,4904.0,Bid Withdrawn,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"278,467",85,,"Sep 13, 2021"
14657,4904.0,Bid ,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"282,217",85,,"Sep 12, 2021"
14658,4904.0,Bid Withdrawn,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"265,616",80,,"Sep 12, 2021"
14659,4904.0,Bid ,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,,"266,016",80,,"Sep 12, 2021"
14660,4904.0,Offered,,,"498,780",150,,"Sep 12, 2021"
14661,4904.0,Bid ,0x4154245739a63cd6caa8db8c1ae24209dd411dc6,,"252,715",76,,"Sep 12, 2021"
14662,4904.0,Bid Withdrawn,0x46fae3c5553ed70dabdee1aae917faf64250e806,,"81,313",36,,"Jul 05, 2021"
14663,4904.0,Bid ,0x46fae3c5553ed70dabdee1aae917faf64250e806,,"81,395",36,,"Jul 05, 2021"
14664,4904.0,Offered,,,"879,200",5,K,"Oct 20, 2019"
14665,4904.0,Offer Withdrawn,,,,,,"Oct 20, 2019"
14666,4904.0,Offered,,,"879,200",5,K,"Oct 20, 2019"
14667,4904.0,Sold ,0xe45df57df7980d8219a5ea811aff949907d0a355,0x4136e3aa19aadd36f5f70b86658c72c3ea50eeca,161,0.89,,"Oct 15, 2019"
14668,4904.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,13,0.05,,"Jun 26, 2017"
14669,4904.0,Offered,,,249,0.89,,"Jun 25, 2017"
14670,4904.0,Claimed,,0xe45df57df7980d8219a5ea811aff949907d0a355,,,,"Jun 23, 2017"
14671,4905.0,Transfer,0x6ec30fd91a504aad948839b985c7263888b2ad68,0x27ae7d19ae7e2b94bad7a336913ea2788ff15004,,,,"Jul 04, 2021"
14672,4905.0,Sold ,0x18ee9cebca35d323068e5edc5b41ffca11d605b9,0x6ec30fd91a504aad948839b985c7263888b2ad68,"51,108",23,,"Jul 04, 2021"
14673,4905.0,Bid ,0x6ec30fd91a504aad948839b985c7263888b2ad68,,"51,108",23,,"Jul 04, 2021"
14674,4905.0,Offered,,,"53,338",24,,"Jul 03, 2021"
14675,4905.0,Offered,,,"45,482",25,,"Jun 27, 2021"
14676,4905.0,Offer Withdrawn,,,,,,"May 11, 2021"
14677,4905.0,Offered,,,"101,448",26,,"May 09, 2021"
14678,4905.0,Offered,,,"105,898",27.50,,"May 08, 2021"
14679,4905.0,Offered,,,"100,248",29.69,,"May 04, 2021"
14680,4905.0,Offered,,,"97,918",29,,"May 04, 2021"
14681,4905.0,Offer Withdrawn,,,,,,"May 03, 2021"
14682,4905.0,Bid Withdrawn,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,,"82,213",27.50,,"May 03, 2021"
14683,4905.0,Offered,,,"87,825",30,,"May 02, 2021"
14684,4905.0,Offer Withdrawn,,,,,,"Apr 27, 2021"
14685,4905.0,Offered,,,"76,488",29,,"Apr 27, 2021"
14686,4905.0,Offered,,,"77,147",29.25,,"Apr 27, 2021"
14687,4905.0,Offered,,,"77,807",29.50,,"Apr 27, 2021"
14688,4905.0,Bid ,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,,"72,532",27.50,,"Apr 27, 2021"
14689,4905.0,Offered,,,"79,126",30,,"Apr 27, 2021"
14690,4905.0,Offered,,,"74,040",32.50,,"Apr 25, 2021"
14691,4905.0,Offered,,,"88,975",35,,"Apr 16, 2021"
14692,4905.0,Sold ,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x18ee9cebca35d323068e5edc5b41ffca11d605b9,"32,217",17.48,,"Mar 30, 2021"
14693,4905.0,Offered,,,"32,217",17.48,,"Mar 30, 2021"
14694,4905.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xaae8c50d76c76fb8947c9a203103d28b55862977,,,,"Mar 30, 2021"
14695,4905.0,Bid Withdrawn,0xa5c80be2c4d2dca26c3cba2cd9d4a3c4cf3212ea,,"3,143",4.25,,"Dec 30, 2020"
14696,4905.0,(Wrap),0xf7dc63e9f6fe4ca69a963167745607044495f8c8,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Dec 29, 2020"
14697,4905.0,Transfer,0x3782c525b3af3cc31a07b68f45adb709af1f336d,0xf7dc63e9f6fe4ca69a963167745607044495f8c8,,,,"Dec 29, 2020"
14698,4905.0,Sold ,0xad287c97bb72e5a30a1db0d4cf3ea4140339a35b,0x3782c525b3af3cc31a07b68f45adb709af1f336d,"3,818",5.25,,"Dec 29, 2020"
14699,4905.0,Bid ,0xa5c80be2c4d2dca26c3cba2cd9d4a3c4cf3212ea,,"2,977",4.25,,"Dec 29, 2020"
14700,4905.0,Bid ,0xbe314949e2b9d14c27fa6785323f7cfc9250f92a,,575,0.80,,"Dec 29, 2020"
14701,4905.0,Offered,,,"3,771",5.25,,"Dec 29, 2020"
14702,4905.0,Offered,,,"4,886",8,,"Dec 25, 2020"
14703,4905.0,Bid ,0xc7c6b96ff2edceaa2b0a4c215112cbac599ab42c,,<0.01,,,"Dec 15, 2020"
14704,4905.0,Sold ,0x8234be55f64ea91960b78357906cf5bebce81f3d,0xad287c97bb72e5a30a1db0d4cf3ea4140339a35b,42,0.10,,"Apr 03, 2018"
14705,4905.0,Offered,,,42,0.10,,"Apr 03, 2018"
14706,4905.0,Offer Withdrawn,,,,,,"Jan 16, 2018"
14707,4905.0,Offered,,,86,0.13,,"Dec 22, 2017"
14708,4905.0,Offered,,,210,0.30,,"Dec 13, 2017"
14709,4905.0,Claimed,,0x8234be55f64ea91960b78357906cf5bebce81f3d,,,,"Jun 23, 2017"
14710,4906.0,Transfer,0x94de7e2c73529ebf3206aa3459e699fbcdfcd49b,0xa422bfff5daba6eeefaff84debf609edf0868c5f,,,,"Aug 01, 2021"
14711,4906.0,Bid Withdrawn,0x6d1b8b1545ae1d477b636d8bd6a53c05e2ff2ad2,,"46,715",19.19,,"Apr 26, 2021"
14712,4906.0,Sold ,0xb9afc8cfb6d1f447f179ee639e1cfb1f9ac862a9,0x94de7e2c73529ebf3206aa3459e699fbcdfcd49b,"50,367",20.69,,"Apr 26, 2021"
14713,4906.0,Bid ,0x6d1b8b1545ae1d477b636d8bd6a53c05e2ff2ad2,,"47,863",19.19,,"Apr 26, 2021"
14714,4906.0,Bid ,0xc5b0662b034ddd10cc068768cb6aaea120944506,,"47,269",19,,"Apr 26, 2021"
14715,4906.0,Bid Withdrawn,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,,"44,856",17,,"Apr 22, 2021"
14716,4906.0,Bid ,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,,"41,439",17,,"Apr 22, 2021"
14717,4906.0,Offered,,,"50,434",20.69,,"Apr 22, 2021"
14718,4906.0,Sold ,0xc155f9bd6b71e9f71d0236b689ad7c2c5d16febf,0xb9afc8cfb6d1f447f179ee639e1cfb1f9ac862a9,"8,636",5.69,,"Feb 03, 2021"
14719,4906.0,Offered,,,"3,703",5.69,,"Dec 27, 2020"
14720,4906.0,Sold ,0xe4c479a60633caf3c86228ed6a9b0bdd5d14cf79,0xc155f9bd6b71e9f71d0236b689ad7c2c5d16febf,"1,021",2.90,,"Sep 26, 2020"
14721,4906.0,Offered,,,"1,017",2.90,,"Sep 26, 2020"
14722,4906.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xe4c479a60633caf3c86228ed6a9b0bdd5d14cf79,,,,"Sep 26, 2020"
14723,4906.0,Sold ,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xe4c479a60633caf3c86228ed6a9b0bdd5d14cf79,"1,051",3,,"Sep 25, 2020"
14724,4906.0,(Wrap),0x19384795bf01c1643f633db579458211449956ff,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 15, 2020"
14725,4906.0,Transfer,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x19384795bf01c1643f633db579458211449956ff,,,,"Sep 15, 2020"
14726,4906.0,Offer Withdrawn,,,,,,"Jan 04, 2020"
14727,4906.0,Offered,,,88,0.50,,"Apr 07, 2019"
14728,4906.0,Offered,,,76,0.40,,"Jul 11, 2017"
14729,4906.0,Claimed,,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,,,,"Jun 23, 2017"
14730,4907.0,Offer Withdrawn,,,,,,"Aug 27, 2021"
14731,4907.0,Offered,,,"694,373",210,,"Aug 23, 2021"
14732,4907.0,Offer Withdrawn,,,,,,"Aug 23, 2021"
14733,4907.0,Offered,,,"357,826",116.88,,"Aug 09, 2021"
14734,4907.0,Offered,,,"277,746",98.88,,"Aug 06, 2021"
14735,4907.0,Offered,,,"220,217",84.44,,"Aug 01, 2021"
14736,4907.0,Offered,,,"168,617",64.88,,"Aug 01, 2021"
14737,4907.0,Offered,,,"139,971",54.88,,"Aug 01, 2021"
14738,4907.0,Offered,,,"121,801",49.88,,"Jul 30, 2021"
14739,4907.0,Offered,,,"108,545",45,,"Apr 22, 2021"
14740,4907.0,Offer Withdrawn,,,,,,"Apr 22, 2021"
14741,4907.0,Offered,,,"108,545",45,,"Apr 22, 2021"
14742,4907.0,Offered,,,"101,308",42,,"Apr 22, 2021"
14743,4907.0,Sold ,0x19f23312627e560ea0199345782528686f1f3968,0xebf1db23ec6b9d13d74db415efd77f47b3b5df64,"84,441",37,,"Apr 13, 2021"
14744,4907.0,Offered,,,"85,091",37,,"Apr 13, 2021"
14745,4907.0,Offer Withdrawn,,,,,,"Apr 10, 2021"
14746,4907.0,Offered,,,"209,296",100,,"Apr 10, 2021"
14747,4907.0,Offer Withdrawn,,,,,,"Mar 29, 2021"
14748,4907.0,Offered,,,"228,486",137.37,,"Mar 23, 2021"
14749,4907.0,Offer Withdrawn,,,,,,"Mar 23, 2021"
14750,4907.0,Offered,,,"125,059",73.37,,"Mar 23, 2021"
14751,4907.0,Offered,,,"108,014",63.37,,"Mar 23, 2021"
14752,4907.0,Offered,,,"243,792",137.37,,"Mar 21, 2021"
14753,4907.0,Offered,,,"67,478",37.37,,"Mar 21, 2021"
14754,4907.0,Offered,,,"59,139",32.37,,"Mar 20, 2021"
14755,4907.0,Offered,,,"49,328",27,,"Mar 20, 2021"
14756,4907.0,Offer Withdrawn,,,,,,"Mar 06, 2021"
14757,4907.0,Offered,,,"56,633",37,,"Mar 05, 2021"
14758,4907.0,Bid Withdrawn,0x801abde79477c69720008e273fe267806c28c7c1,,"23,720",12.25,,"Feb 18, 2021"
14759,4907.0,Bid ,0x801abde79477c69720008e273fe267806c28c7c1,,"23,435",12.25,,"Feb 18, 2021"
14760,4907.0,Claimed,,0x19f23312627e560ea0199345782528686f1f3968,,,,"Jun 23, 2017"
14761,4908.0,Transfer,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0xa25803ab86a327786bb59395fc0164d826b98298,,,,"Apr 25, 2021"
14762,4908.0,Transfer,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,,,,"Sep 09, 2019"
14763,4908.0,Offered,,,313,1,,"Jul 08, 2019"
14764,4908.0,Claimed,,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,,,,"Jun 23, 2017"
