Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
0201X;2018-02-15;16.6;14:30;8.7;07:50;12.7;16;15:10;8;06:00;0;0;0;0;0
0201X;2018-02-16;17.6;14:30;10.7;02:30;14.2;20;15:20;12;15:30;0.2;0.2;0;0;0
0201X;2018-02-17;13.8;12:10;9.7;07:20;11.8;20;03:20;10;03:10;0;0;0;0;0
0201X;2018-02-18;14.4;13:30;9.5;06:50;11.9;18;16:40;9;15:50;0;0;0;0;0
0201X;2018-02-19;13.2;15:40;9.4;07:40;11.3;17;14:20;8;14:40;0;0;0;0;0
0201X;2018-02-20;15.4;12:40;11.1;04:40;13.3;21;13:10;11;14:00;0;0;0;0;0
0201X;2018-02-21;15.2;15:30;7.4;23:40;11.3;32;16:10;13;14:00;0;0;0;0;0
0201X;2018-02-22;10.9;15:30;5.5;06:20;8.2;22;20:30;9;21:10;0;0;0;0;0
0201X;2018-02-23;11.0;15:30;6.4;08:10;8.7;27;13:50;14;13:50;0;0;0;0;0
0201X;2018-02-24;12.9;13:40;6.0;07:20;9.4;35;16:40;18;16:00;0;0;0;0;0
0201X;2018-02-25;15.6;15:50;7.9;07:30;11.8;24;23:50;9;09:50;0;0;0;0;0
0201X;2018-02-26;11.0;13:00;3.9;23:30;7.5;38;21:20;14;18:10;0;0;0;0;0
0201X;2018-02-27;4.7;13:00;2.0;05:30;3.3;29;01:00;12;01:00;0.4;0;0;0.2;0.2
0201X;2018-02-28;8.4;23:59;1.3;06:30;4.8;26;11:10;11;11:20;9.4;0.6;4.4;3.2;1.2
0201X;2018-03-01;14.8;13:50;8.4;00:00;11.6;37;23:50;19;23:50;2;1;0.4;0;0.6
0201X;2018-03-02;15.8;13:10;10.5;07:40;13.2;57;05:20;23;05:20;1.4;0;0;0;1.4
0201X;2018-03-03;19.5;14:20;10.5;03:10;15;38;12:00;19;12:00;1;1;0;0;0
0201X;2018-03-04;16.7;14:40;11.8;23:20;14.3;25;15:00;14;15:00;0;0;0;0;0
0201X;2018-03-05;16.5;15:30;10.8;07:30;13.7;33;14:30;16;17:00;2.2;0;2.2;0;0
0201X;2018-03-06;18.8;14:30;9.8;06:50;14.3;46;17:10;24;16:40;0;0;0;0;0
0201X;2018-03-07;17.8;16:40;9.1;07:50;13.4;35;14:00;18;14:00;0;0;0;0;0
0201X;2018-03-08;15.0;14:50;9.6;04:10;12.3;33;16:40;18;16:10;0;0;0;0;0
0201X;2018-03-09;17.8;15:30;10.4;03:40;14.1;27;15:20;17;15:20;0;0;0;0;0
0201X;2018-03-10;20.6;15:00;12.6;07:40;16.6;34;15:00;20;12:40;0;0;0;0;0
0201X;2018-03-11;19.2;13:00;13.1;06:10;16.2;49;15:00;26;15:00;0;0;0;0;0
0201X;2018-03-12;20.7;16:10;12.6;03:20;16.7;42;13:40;21;15:10;;0;0;;0
0201X;2018-03-13;16.7;16:20;11.1;07:20;13.9;25;17:40;14;17:40;0;0;0;0;0
0201X;2018-03-14;16.3;14:10;10.1;06:20;13.2;25;15:40;14;15:00;0;0;0;0;0
0201X;2018-03-15;20.6;15:30;13.0;06:10;16.8;41;17:00;24;17:20;0.4;0.2;0.2;0;0
0201X;2018-03-16;18.1;16:00;12.1;07:10;15.1;29;15:50;17;16:10;0;0;0;0;0
0201X;2018-03-17;15.9;12:20;8.4;21:50;12.1;37;16:00;20;13:10;0.6;0;0;0;0.6
0201X;2018-03-18;15.1;13:20;7.0;06:30;11.1;24;15:20;12;14:20;0;0;0;0;0
0201X;2018-03-19;;;;;;;;;;;0;0;0;
0201X;2018-03-20;13.5;17:30;3.2;05:10;8.4;37;07:40;15;07:40;23.6;21.8;1.8;0;0
0201X;2018-03-21;14.2;14:00;6.8;06:30;10.5;30;13:00;15;12:20;0;0;0;0;0
0201X;2018-03-22;17.7;17:20;6.3;06:40;12;29;13:40;15;14:10;0;0;0;0;0
0201X;2018-03-23;18.5;13:00;8.8;06:50;13.7;24;09:30;10;09:10;0;0;0;0;0
0201X;2018-03-24;11.7;02:00;7.4;17:10;9.5;28;11:30;11;16:30;33.8;1.2;10.8;15.2;6.6
0201X;2018-03-25;13.5;18:40;9.2;03:30;11.3;22;03:00;8;00:10;0.8;0.8;0;0;0
0201X;2018-03-26;19.5;15:50;8.5;07:00;14;25;14:10;13;16:10;5;0;0;0;5
0201X;2018-03-27;15.8;14:50;9.1;07:50;12.5;30;17:20;14;13:10;0;0;0;0;0
0201X;2018-03-28;20.7;18:10;11.9;07:40;16.3;39;18:40;20;18:40;0;0;0;0;0
0201X;2018-03-29;16.9;11:10;12.0;04:10;14.4;27;15:20;14;13:50;0;0;0;0;0
0201X;2018-03-30;20.0;16:40;11.8;03:20;15.9;46;18:00;24;18:00;0;0;0;0;0
0201X;2018-03-31;18.9;16:10;10.0;08:10;14.4;50;14:50;21;13:30;0;0;0;0;0
0201X;2018-04-01;15.8;12:30;9.2;07:40;12.5;28;17:40;14;17:50;0;0;0;0;0
0201X;2018-04-02;17.9;15:00;10.3;06:50;14.1;22;21:20;10;14:30;0;0;0;0;0
0201X;2018-04-03;18.2;16:00;13.2;04:30;15.7;36;17:10;23;17:10;0;0;0;0;0
0201X;2018-04-04;23.3;16:30;13.7;07:50;18.5;38;18:00;18;15:00;0;0;0;0;0
0201X;2018-04-05;18.8;12:00;13.4;23:20;16.1;28;14:30;12;16:20;0;0;0;0;0
0201X;2018-04-06;17.5;17:20;11.2;07:20;14.3;26;23:59;11;23:59;0;0;0;0;0
0201X;2018-04-07;16.9;15:20;13.5;05:40;15.2;43;08:00;18;17:10;0.2;0;0.2;0;0
0201X;2018-04-08;16.2;15:00;13.0;23:59;14.6;31;08:30;11;08:30;6.6;0.2;5.8;0;0.6
0201X;2018-04-09;18.0;16:10;11.1;07:30;14.6;28;15:50;15;16:40;0.6;0.6;0;0;0
0201X;2018-04-10;16.2;15:20;9.7;07:30;13;33;16:10;17;15:30;1.2;0;0;0;1.2
0201X;2018-04-11;15.6;16:00;9.6;08:30;12.6;46;05:30;18;05:40;22;10.6;10.4;0;1
0201X;2018-04-12;16.9;14:00;9.5;07:20;13.2;32;15:10;17;15:20;0.4;0.4;0;0;0
0201X;2018-04-13;14.9;16:00;11.9;04:10;13.4;24;11:40;9;18:50;2;0;0;1.6;0.4
0201X;2018-04-14;15.3;18:50;13.1;15:30;14.2;23;12:30;11;16:40;7.4;0;0.6;6.6;0.2
0201X;2018-04-15;22.6;13:00;14.5;02:20;18.6;29;19:50;17;14:40;0;0;0;0;0
0201X;2018-04-16;17.3;13:30;13.7;05:10;15.5;20;12:30;8;12:20;0.4;0;0;0.4;0
0201X;2018-04-17;22.1;18:10;13.1;05:30;17.6;28;16:00;16;17:10;0;0;0;0;0
0201X;2018-04-18;22.6;11:40;14.9;05:30;18.8;17;15:40;9;15:40;0;0;0;0;0
0201X;2018-04-19;21.6;11:10;15.7;06:50;18.7;24;13:50;12;14:50;0;0;0;0;0
0201X;2018-04-20;20.9;11:00;14.7;06:10;17.8;16;15:20;9;11:50;0;0;0;0;0
0201X;2018-04-21;23.7;17:40;14.4;07:20;19.1;27;19:00;14;18:20;0;0;0;0;0
0201X;2018-04-22;23.8;17:00;16.4;07:50;20.1;33;15:10;18;15:20;0;0;0;0;0
0201X;2018-04-23;21.0;11:30;16.3;06:10;18.6;16;12:10;9;13:10;0;0;0;0;0
0201X;2018-04-24;24.1;12:40;15.9;05:50;20;15;14:20;9;16:00;0;0;0;0;0
0201X;2018-04-25;23.2;11:00;17.0;06:10;20.1;24;14:40;12;14:40;0;0;0;0;0
0201X;2018-04-26;22.1;10:50;17.3;23:20;19.7;26;20:20;14;12:20;0;0;0;0;0
0201X;2018-04-27;22.8;12:20;15.1;07:10;18.9;35;13:00;21;12:50;0;0;0;0;0
0201X;2018-04-28;21.3;15:20;16.0;07:10;18.6;19;19:30;10;18:00;0.2;0.2;0;0;0
0201X;2018-04-29;19.0;15:00;14.9;23:50;16.9;46;14:50;22;15:00;1.6;0;1.6;0;0
0201X;2018-04-30;18.6;16:20;12.9;06:50;15.8;38;15:30;21;15:10;0;0;0;0;0
0201X;2018-05-01;17.0;16:10;9.0;08:10;13;28;17:50;13;18:00;77.8;0;77.8;0;0
0201X;2018-05-02;19.0;18:10;9.5;07:00;14.3;27;15:20;13;19:20;0;0;0;0;0
0201X;2018-05-03;23.8;14:40;13.8;06:30;18.8;25;11:30;14;15:00;0.6;0;0;0.6;0
0201X;2018-05-04;18.5;15:40;14.0;08:20;16.3;24;17:00;11;17:20;0.2;0;0;0;0.2
0201X;2018-05-05;21.3;16:10;16.6;06:40;18.9;19;12:00;10;07:50;3;0;0.4;1.6;1
0201X;2018-05-06;22.5;16:20;15.2;06:40;18.8;27;08:40;11;17:10;3;0;2.4;0.6;0
0201X;2018-05-07;23.4;14:40;16.8;06:40;20.1;26;17:00;16;16:50;0;0;0;0;0
0201X;2018-05-08;23.0;16:30;15.7;06:10;19.3;20;16:10;9;18:50;0;0;0;0;0
0201X;2018-05-09;21.9;11:50;16.1;05:40;19;18;08:40;10;08:00;0;0;0;0;0
0201X;2018-05-10;20.4;12:00;16.1;04:50;18.3;19;12:10;10;12:50;0;0;0;0;0
0201X;2018-05-11;21.4;15:00;15.7;06:50;18.5;43;17:10;24;13:40;0;0;0;0;0
0201X;2018-05-12;20.8;12:20;15.7;23:59;18.2;29;13:40;16;13:40;2;0;0;0;2
0201X;2018-05-13;17.3;15:30;10.3;07:40;13.8;36;18:00;14;18:10;9.2;9.2;0;0;0
0201X;2018-05-14;19.1;16:30;11.2;06:40;15.2;26;13:40;13;13:40;0;0;0;0;0
0201X;2018-05-15;24.1;15:00;12.5;07:20;18.3;30;12:30;15;08:30;0;0;0;0;0
0201X;2018-05-16;20.6;17:50;14.7;07:40;17.7;15;15:50;8;12:40;0;0;0;0;0
0201X;2018-05-17;23.3;12:20;16.4;05:30;19.8;24;14:10;12;12:50;0;0;0;0;0
0201X;2018-05-18;21.1;11:10;17.4;07:10;19.3;16;14:30;8;09:50;0;0;0;0;0
0201X;2018-05-19;23.4;12:10;16.0;06:50;19.7;24;13:30;9;16:30;0;0;0;0;0
0201X;2018-05-20;23.0;13:10;17.4;05:10;20.2;19;13:30;9;14:40;0;0;0;0;0
0201X;2018-05-21;21.2;15:00;16.7;05:10;19;16;16:30;8;18:00;0;0;0;0;0
0201X;2018-05-22;23.3;17:00;17.7;03:40;20.5;19;17:10;9;11:50;0;0;0;0;0
0201X;2018-05-23;23.5;17:10;17.0;06:20;20.3;28;14:00;16;14:20;0;0;0;0;0
0201X;2018-05-24;24.0;16:30;18.2;06:40;21.1;20;16:10;8;13:30;0;0;0;0;0
0201X;2018-05-25;24.3;14:40;18.1;05:30;21.2;36;15:30;16;16:50;0;0;0;0;0
0201X;2018-05-26;22.9;13:40;18.5;04:40;20.7;34;13:10;14;09:00;1.6;1.6;0;0;0
0201X;2018-05-27;23.4;15:10;19.5;23:20;21.4;35;12:50;15;17:20;0;0;0;0;0
0201X;2018-05-28;23.5;17:30;19.2;06:30;21.4;31;15:00;16;15:40;0;0;0;0;0
0201X;2018-05-29;24.4;13:50;19.1;02:50;21.8;39;14:20;18;14:20;0;0;0;0;0
0201X;2018-05-30;24.2;14:10;19.5;07:50;21.9;25;16:30;14;16:50;2;0;2;0;0
0201X;2018-05-31;24.1;15:40;18.1;06:50;21.1;21;13:00;8;13:00;0;0;0;0;0
0201X;2018-06-01;24.3;16:30;18.7;05:30;21.5;18;13:00;9;17:20;0;0;0;0;0
0201X;2018-06-02;23.5;16:00;19.1;06:40;21.3;17;20:20;8;16:10;0;0;0;0;0
0201X;2018-06-03;20.9;11:00;17.2;23:10;19.1;30;13:50;11;14:00;7.4;0;0;7.4;0
0201X;2018-06-04;23.9;16:40;16.8;04:10;20.3;24;16:00;13;17:30;0;0;0;0;0
0201X;2018-06-05;23.3;15:20;18.9;05:50;21.1;26;18:20;12;18:40;0;0;0;0;0
0201X;2018-06-06;22.7;17:30;18.1;07:20;20.4;33;12:30;14;12:30;0.2;0;0;0.2;0
0201X;2018-06-07;23.3;12:20;18.5;05:20;20.9;18;20:20;11;20:20;1;0;0;1;0
0201X;2018-06-08;24.5;17:30;17.9;06:00;21.2;29;16:50;15;16:50;0;0;0;0;0
0201X;2018-06-09;27.2;14:30;19.5;06:10;23.4;26;12:20;15;12:40;0;0;0;0;0
0201X;2018-06-10;27.1;14:30;21.2;05:20;24.2;30;16:50;13;16:50;0.4;0;0;0.4;0
0201X;2018-06-11;27.8;12:40;21.1;03:30;24.4;41;15:20;22;17:40;0;0;0;0;0
0201X;2018-06-12;27.3;16:40;20.6;09:00;23.9;35;15:30;15;18:10;0;0;0;0;0
0201X;2018-06-13;28.0;13:20;18.7;06:40;23.4;31;15:10;17;14:00;0;0;0;0;0
0201X;2018-06-14;25.2;14:40;19.7;06:40;22.5;29;16:10;13;16:10;0;0;0;0;0
0201X;2018-06-15;26.2;17:00;19.3;06:50;22.8;24;17:20;10;17:30;0;0;0;0;0
0201X;2018-06-16;25.6;14:30;19.9;06:50;22.8;29;15:40;15;15:40;0;0;0;0;0
0201X;2018-06-17;25.6;14:10;20.2;06:40;22.9;18;14:30;9;13:40;0;0;0;0;0
0201X;2018-06-18;27.5;17:10;20.6;06:50;24.1;25;13:00;14;12:30;0;0;0;0;0
0201X;2018-06-19;27.6;13:10;20.1;06:50;23.9;30;14:50;12;14:20;0;0;0;0;0
0201X;2018-06-20;27.0;12:00;20.5;06:50;23.8;16;17:00;9;13:40;0;0;0;0;0
0201X;2018-06-21;30.5;17:50;20.8;06:50;25.6;22;16:30;13;16:50;0;0;0;0;0
0201X;2018-06-22;29.9;13:20;22.6;07:00;26.3;26;14:40;15;14:40;0;0;0;0;0
0201X;2018-06-23;25.8;11:20;22.4;22:10;24.1;19;14:50;9;09:30;0;0;0;0;0
0201X;2018-06-24;26.3;16:30;21.5;06:50;23.9;19;15:10;10;12:50;0;0;0;0;0
0201X;2018-06-25;26.2;16:30;21.8;06:40;24;24;09:20;10;11:20;0;0;0;0;0
0201X;2018-06-26;26.8;18:20;22.5;02:20;24.6;20;13:00;10;12:40;0;0;0;0;0
0201X;2018-06-27;29.6;14:50;22.1;07:00;25.9;37;18:00;21;16:40;0;0;0;0;0
0201X;2018-06-28;28.6;15:30;22.3;20:20;25.4;28;12:10;14;13:50;1.8;0;0;0;1.8
0201X;2018-06-29;27.7;10:50;22.1;06:40;24.9;27;13:10;10;12:50;0;0;0;0;0
0201X;2018-06-30;26.8;15:10;21.6;06:50;24.2;22;17:50;10;16:30;0.2;0;0.2;0;0
0201X;2018-07-01;27.2;15:10;21.8;06:40;24.5;21;15:40;11;16:00;0;0;0;0;0
0201X;2018-07-02;28.2;15:00;22.7;06:50;25.5;20;15:50;11;13:30;0.2;0;0.2;0;0
0201X;2018-07-03;29.7;13:10;23.6;06:50;26.7;26;15:40;15;16:20;0.2;0;0.2;0;0
0201X;2018-07-04;28.2;19:00;21.6;06:50;24.9;20;16:40;10;16:40;0;0;0;0;0
0201X;2018-07-05;28.7;13:00;23.7;06:50;26.2;40;15:50;20;13:50;0.2;0;0.2;0;0
0201X;2018-07-06;28.1;17:00;23.1;06:40;25.6;24;11:50;11;19:10;0;0;0;0;0
0201X;2018-07-07;28.8;16:30;22.9;05:50;25.8;33;16:40;19;16:40;0;0;0;0;0
0201X;2018-07-08;31.0;17:00;22.5;06:50;26.8;24;16:10;10;16:10;0.2;0;0.2;0;0
0201X;2018-07-09;30.9;19:00;23.2;07:00;27.1;37;16:10;21;16:30;0.2;0;0.2;0;0
0201X;2018-07-10;30.2;17:30;23.5;07:20;26.9;33;16:10;18;16:10;0.2;0;0.2;0;0
0201X;2018-07-11;29.8;15:40;23.7;07:20;26.8;26;19:40;10;19:40;0.2;0;0.2;0;0
0201X;2018-07-12;28.4;11:30;23.3;07:20;25.8;27;17:50;10;12:50;0.2;0.2;0;0;0
0201X;2018-07-13;29.5;11:00;23.1;07:10;26.3;24;16:00;11;16:00;0;0;0;0;0
0201X;2018-07-14;31.2;18:20;22.9;07:20;27.1;24;20:20;11;20:00;0.2;0;0.2;0;0
0201X;2018-07-15;29.7;15:10;22.6;07:20;26.2;21;22:50;10;17:10;0.2;0;0.2;0;0
0201X;2018-07-16;28.3;17:30;20.9;10:30;24.6;29;09:30;14;09:30;11.6;0;11.6;0;0
0201X;2018-07-17;29.5;17:10;23.7;07:20;26.6;22;11:50;9;19:30;0.2;0;0.2;0;0
0201X;2018-07-18;28.8;16:50;22.7;07:20;25.8;22;20:20;12;19:30;0.2;0;0.2;0;0
0201X;2018-07-19;29.6;16:00;22.7;07:20;26.2;25;20:40;14;15:10;0.2;0;0.2;0;0
0201X;2018-07-20;29.4;12:50;22.3;07:20;25.8;19;17:20;11;17:20;0.2;0;0.2;0;0
0201X;2018-07-21;29.1;15:30;23.0;07:40;26.1;34;15:40;17;16:00;0;0;0;0;0
0201X;2018-07-22;26.9;17:30;21.0;07:20;23.9;34;06:40;16;15:10;3.6;0;0.2;0;3.4
0201X;2018-07-23;29.4;16:40;20.9;07:20;25.1;36;18:20;19;18:40;0;0;0;0;0
0201X;2018-07-24;29.8;13:20;22.2;07:20;26;31;12:40;17;12:40;0;0;0;0;0
0201X;2018-07-25;32.0;15:40;20.6;07:20;26.3;20;17:00;11;19:10;0.2;0;0.2;0;0
0201X;2018-07-26;32.6;15:50;19.6;07:20;26.1;34;17:00;18;15:20;0.2;0;0.2;0;0
0201X;2018-07-27;31.6;15:10;20.9;07:20;26.3;38;16:50;20;16:50;0;0;0;0;0
0201X;2018-07-28;30.2;14:10;22.4;07:20;26.3;28;12:50;14;13:10;0;0;0;0;0
0201X;2018-07-29;30.5;16:50;22.8;07:20;26.6;27;17:30;14;15:30;0.2;0;0.2;0;0
0201X;2018-07-30;31.4;14:10;23.4;07:20;27.4;18;14:50;9;14:50;0.2;0;0.2;0;0
0201X;2018-07-31;32.3;14:30;22.1;07:30;27.2;15;13:50;8;13:50;0.2;0;0.2;0;0
0201X;2018-08-01;;;;;;26;16:30;14;16:30;;0;;0;0
0201X;2018-08-02;;;;;;26;17:10;13;15:40;;;;;
0201X;2018-08-03;;;;;;19;14:30;8;13:00;;;;;
0201X;2018-08-04;;;;;;27;16:20;12;16:20;;;;;
0201X;2018-08-05;;;;;;20;16:30;10;16:40;;0;;0;0
0201X;2018-08-06;;;;;;21;18:30;10;15:30;;0;;0;0
0201X;2018-08-07;;;;;;34;15:40;17;15:20;0;0;0;0;0
0201X;2018-08-08;31.2;17:30;26.5;07:30;28.9;22;13:40;10;13:40;0.4;0;0;0;0.4
0201X;2018-08-09;;;;;;29;14:40;16;14:40;;;;;
0201X;2018-08-10;;;;;;23;14:30;11;14:40;;;;;
0201X;2018-08-11;;;;;;21;11:50;9;12:40;;;;;
0201X;2018-08-12;;;;;;37;15:10;21;15:20;;;;;
0201X;2018-08-13;;;;;;26;22:50;11;13:20;;;;;
0201X;2018-08-14;;;;;;32;16:00;17;16:00;;;;;
0201X;2018-08-15;;;;;;31;15:50;16;17:00;;;;;
0201X;2018-08-16;;;;;;34;17:20;17;17:20;;;;;
0201X;2018-08-17;;;;;;32;14:10;17;14:40;;;;;
0201X;2018-08-18;;;;;;23;14:50;12;17:20;;;;;
0201X;2018-08-19;;;;;;26;15:00;15;15:00;;;;;
0201X;2018-08-20;;;;;;26;14:40;14;14:00;;;;;
0201X;2018-08-21;;;;;;30;16:30;15;16:30;;;;;
0201X;2018-08-22;;;;;;17;14:00;10;12:30;;;;;
0201X;2018-08-23;;;;;;27;16:10;14;18:30;;;;;
0201X;2018-08-24;;;;;;27;13:30;13;13:30;;;;;
0201X;2018-08-25;;;;;;25;18:10;10;18:50;;;;;
0201X;2018-08-26;;;;;;32;15:00;15;15:10;;;;;
0201X;2018-08-27;;;;;;22;13:40;10;13:40;;;;;
0201X;2018-08-28;;;;;;36;16:10;21;16:10;;;;;
0201X;2018-08-29;;;;;;27;02:10;15;02:10;;;;;
0201X;2018-08-30;;;;;;35;15:50;18;14:10;;;;;
0201X;2018-08-31;;;;;;27;09:50;12;07:50;;;;;
0201X;2018-09-01;;;;;;21;12:30;9;11:10;;;;;
0201X;2018-09-02;;;;;;21;18:50;9;15:40;;;;;
0201X;2018-09-03;;;;;;25;17:50;12;14:00;;;;;
0201X;2018-09-04;;;;;;25;12:50;12;12:50;;;;;
0201X;2018-09-05;;;;;;22;12:40;9;13:30;;;;;
0201X;2018-09-06;;;;;;43;03:20;26;03:20;92.2;90.2;0;1;1
0201X;2018-09-07;26.7;16:30;21.1;07:20;23.9;30;15:40;13;17:00;0;0;0;0;0
0201X;2018-09-08;27.4;14:50;21.3;07:40;24.3;21;14:20;9;17:20;0;0;0;0;0
0201X;2018-09-09;27.3;16:30;22.4;07:40;24.8;20;17:20;10;17:50;0;0;0;0;0
0201X;2018-09-10;25.0;16:10;22.2;07:40;23.6;15;13:30;7;00:50;0.2;0;0.2;0;0
0201X;2018-09-11;28.3;12:40;20.5;07:20;24.4;18;17:30;8;13:00;0;0;0;0;0
0201X;2018-09-12;27.4;16:10;20.9;19:40;24.1;31;19:00;9;17:30;16.6;0;0;0;16.6
0201X;2018-09-13;27.5;16:10;21.4;07:30;24.4;32;17:40;17;16:30;0.2;0;0.2;0;0
0201X;2018-09-14;27.9;15:50;21.7;07:20;24.8;24;17:40;13;17:20;0;0;0;0;0
0201X;2018-09-15;26.6;13:00;22.4;07:20;24.5;17;12:40;7;12:10;0;0;0;0;0
0201X;2018-09-16;27.6;17:00;21.7;07:30;24.7;23;15:20;10;15:20;1;0.6;0.2;0.2;0
0201X;2018-09-17;27.0;14:00;22.3;07:30;24.6;19;14:30;9;16:40;0;0;0;0;0
0201X;2018-09-18;25.2;13:00;20.5;09:10;22.9;24;13:50;10;14:20;16.8;0;16.2;0.6;0
0201X;2018-09-19;26.8;16:00;21.3;07:30;24;19;13:00;9;09:20;0;0;0;0;0
0201X;2018-09-20;29.9;16:20;21.5;06:40;25.7;21;17:30;12;17:30;0;0;0;0;0
0201X;2018-09-21;30.2;14:10;21.7;08:00;26;21;14:40;10;15:00;0;0;0;0;0
0201X;2018-09-22;28.6;14:50;22.8;07:20;25.7;32;16:30;18;17:20;0;0;0;0;0
0201X;2018-09-23;28.6;16:20;22.3;08:10;25.4;30;16:30;17;17:30;0;0;0;0;0
0201X;2018-09-24;26.2;16:20;22.7;07:10;24.5;23;10:20;9;10:20;0;0;0;0;0
0201X;2018-09-25;25.1;14:00;19.2;07:10;22.2;41;19:20;18;18:30;0;0;0;0;0
0201X;2018-09-26;24.1;15:00;20.1;23:50;22.1;36;01:20;15;13:00;0;0;0;0;0
0201X;2018-09-27;24.0;18:00;17.4;07:20;20.7;20;14:10;9;14:00;0;0;0;0;0
0201X;2018-09-28;27.9;14:40;17.4;07:50;22.6;31;17:10;18;17:40;0;0;0;0;0
0201X;2018-09-29;25.5;15:20;18.7;07:50;22.1;27;16:50;12;16:40;0;0;0;0;0
0201X;2018-09-30;27.0;14:30;19.6;08:10;23.3;35;17:00;19;16:20;0;0;0;0;0
0201X;2018-10-01;24.0;13:10;19.3;07:40;21.6;28;15:30;14;15:20;0;0;0;0;0
0201X;2018-10-02;24.6;15:00;15.7;07:50;20.2;26;15:50;12;14:50;0;0;0;0;0
0201X;2018-10-03;25.5;14:00;16.9;08:20;21.2;29;15:20;15;16:30;0;0;0;0;0
0201X;2018-10-04;24.7;16:20;17.1;07:30;20.9;25;22:20;10;22:20;0;0;0;0;0
0201X;2018-10-05;24.7;16:40;18.1;07:30;21.4;17;11:50;8;13:50;0;0;0;0;0
0201X;2018-10-06;24.9;16:40;18.7;08:10;21.8;30;18:10;15;17:20;0;0;0;0;0
0201X;2018-10-07;22.5;02:50;15.8;22:40;19.2;25;21:10;13;17:20;0.2;0;0;0;0.2
0201X;2018-10-08;21.4;16:50;16.0;00:00;18.7;21;05:10;7;09:00;3.6;0;0;0;3.6
0201X;2018-10-09;21.7;16:20;15.7;09:30;18.7;39;20:00;16;20:00;44.8;0;35.6;0;9.2
0201X;2018-10-10;23.0;15:50;17.3;07:20;20.1;31;02:00;12;01:50;8.4;0;3;0;5.4
0201X;2018-10-11;25.3;14:50;18.4;07:20;21.8;31;16:20;17;16:30;0;0;0;0;0
0201X;2018-10-12;25.5;15:40;18.7;08:10;22.1;21;16:20;10;14:30;0.2;0;0.2;0;0
0201X;2018-10-13;23.0;12:00;20.5;22:30;21.8;13;13:10;7;13:10;4;0;0;4;0
0201X;2018-10-14;24.4;13:50;19.5;08:50;21.9;40;23:10;17;23:10;7.4;0.4;0.2;0;6.8
0201X;2018-10-15;23.1;15:40;18.1;23:50;20.6;47;01:50;21;01:50;10.6;9.8;0.8;0;0
0201X;2018-10-16;23.2;16:00;16.5;04:50;19.9;24;17:10;9;16:30;0;0;0;0;0
0201X;2018-10-17;22.2;14:40;17.9;06:10;20.1;33;17:20;11;17:00;0;0;0;0;0
0201X;2018-10-18;21.7;11:40;18.3;05:10;20;32;22:50;13;12:10;3.2;0;0;3.2;0
0201X;2018-10-19;23.6;13:00;18.7;04:40;21.2;36;01:40;15;01:50;7;1.8;0.2;1;4
0201X;2018-10-20;22.9;13:20;17.8;03:20;20.3;22;16:30;11;01:10;10.2;10.2;0;0;0
0201X;2018-10-21;24.2;14:20;16.8;07:20;20.5;26;16:00;13;16:00;0;0;0;0;0
0201X;2018-10-22;22.1;14:00;17.6;23:50;19.9;23;13:20;11;00:10;0;0;0;0;0
0201X;2018-10-23;;;;;;;;;;;0;0;;
0201X;2018-10-24;;;;;;;;;;;;;;
0201X;2018-10-25;;;;;;;;;;;;;;
0201X;2018-10-26;;;;;;;;;;;;;;
0201X;2018-10-27;;;;;;;;;;;;;;
0201X;2018-10-28;;;;;;;;;;;;;;
0201X;2018-10-29;;;;;;;;;;;;;;
0201X;2018-10-30;;;;;;;;;;;;;;
0201X;2018-10-31;;;;;;;;;;;;;;
0201X;2018-11-01;;;;;;;;;;;;;;
0201X;2018-11-02;;;;;;;;;;;;;;
0201X;2018-11-03;;;;;;;;;;;;;;
0201X;2018-11-04;;;;;;;;;;;;;;
0201X;2018-11-05;;;;;;;;;;;0;;;
0201X;2018-11-06;17.3;13:20;11.9;07:20;14.6;27;14:20;13;12:00;0;0;0;0;0
0201X;2018-11-07;20.2;12:40;11.0;02:50;15.6;28;16:50;15;16:50;0;0;0;0;0
0201X;2018-11-08;17.5;12:40;13.9;00:30;15.7;;;;;;;0;0;0
0201X;2018-11-09;;;;;;;;;;;;3.2;1.4;
0201X;2018-11-10;19.5;13:30;12.0;05:00;15.8;36;11:50;19;11:30;0;0;0;0;0
0201X;2018-11-11;;;;;;;;;;;0;0;0;
0201X;2018-11-12;;;;;;;;;;;;;;
0201X;2018-11-13;;;;;;;;;;;;;;
0201X;2018-11-14;;;;;;;;;;;;;;
0201X;2018-11-15;;;;;;;;;;;;;;
0201X;2018-11-16;;;;;;;;;;;;;;
0201X;2018-11-17;;;;;;;;;;;;;;
0201X;2018-11-18;15.1;23:20;12.2;06:00;13.7;45;19:00;18;20:50;6.6;0.2;0.4;4.6;1.4
0201X;2018-11-19;15.9;13:00;11.5;23:50;13.7;29;08:50;12;07:20;2.8;2.2;0;0;0.6
0201X;2018-11-20;;;;;;;;;;;4;0;;
0201X;2018-11-21;19.4;15:40;10.2;07:50;14.8;19;14:00;11;14:20;0;0;0;0;0
0201X;2018-11-22;18.0;13:20;11.5;06:20;14.8;13;10:50;7;11:10;0;0;0;0;0
0201X;2018-11-23;14.6;10:30;10.9;23:59;12.8;22;20:10;10;21:50;2.6;0;1.8;0.8;0
